img_id,fold
TCGA-C8-A1HJ-DX1_xmin46412_ymin17174_MPP-0.2500_915_854,1
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_0_0,2
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_0_1994,1
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_0_2991,3
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_0_3988,0
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_0_997,1
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_1918_0,1
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_1918_1994,0
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_1918_2991,2
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_1918_3988,1
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_1918_997,4
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_2876_0,2
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_2876_1994,0
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_2876_2991,4
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_2876_3988,0
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_2876_997,4
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_3834_0,3
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_3834_1994,2
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_3834_2991,1
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_3834_3988,0
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_3834_997,0
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_4792_0,1
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_4792_1994,1
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_4792_2991,1
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_4792_3988,3
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_4792_997,2
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_5750_0,2
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_5750_1994,1
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_5750_2991,2
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_5750_3988,2
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_5750_997,4
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_959_0,2
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_959_1994,4
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_959_2991,3
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_959_3988,0
TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500_959_997,3
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_0_0,1
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_0_1013,0
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_0_2026,4
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_0_3038,0
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_0_4050,2
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_1662_0,4
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_1662_1013,3
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_1662_2026,0
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_1662_3038,0
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_1662_4050,3
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_2493_0,3
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_2493_1013,0
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_2493_2026,0
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_2493_3038,4
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_2493_4050,0
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_3323_0,2
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_3323_1013,2
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_3323_2026,3
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_3323_3038,1
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_3323_4050,0
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_831_0,1
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_831_1013,0
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_831_2026,3
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_831_3038,3
TCGA-C8-A26Y-DX1_xmin29748_ymin36769_MPP-0.2500_831_4050,4
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_0_0,0
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_0_1938,2
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_0_2907,2
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_0_3876,0
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_0_4845,3
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_0_5814,3
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_0_6782,0
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_0_7750,0
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_0_969,2
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_1887_0,1
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_1887_1938,4
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_1887_2907,3
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_1887_3876,2
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_1887_4845,2
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_1887_5814,2
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_1887_6782,4
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_1887_7750,1
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_1887_969,1
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_944_0,4
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_944_1938,1
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_944_2907,0
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_944_3876,1
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_944_4845,3
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_944_5814,3
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_944_6782,0
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_944_7750,2
TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500_944_969,1
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_0_0,1
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_0_1414,4
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_0_707,1
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_1822_0,0
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_1822_1414,2
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_1822_707,0
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_2733_0,2
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_2733_1414,4
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_2733_707,0
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_3643_0,3
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_3643_1414,2
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_3643_707,1
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_4553_0,4
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_4553_1414,3
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_4553_707,3
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_5463_0,0
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_5463_1414,3
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_5463_707,3
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_911_0,0
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_911_1414,0
TCGA-C8-A3M7-DX1_xmin41677_ymin66930_MPP-0.2500_911_707,3
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_0_0,4
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_0_1902,1
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_0_2853,1
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_0_3803,1
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_0_4753,3
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_0_5703,0
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_0_951,3
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_1711_0,3
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_1711_1902,1
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_1711_2853,2
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_1711_3803,2
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_1711_4753,4
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_1711_5703,3
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_1711_951,2
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_2566_0,2
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_2566_1902,0
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_2566_2853,3
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_2566_3803,3
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_2566_4753,2
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_2566_5703,2
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_2566_951,4
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_3421_0,4
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_3421_1902,2
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_3421_2853,3
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_3421_3803,0
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_3421_4753,0
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_3421_5703,4
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_3421_951,1
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_856_0,0
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_856_1902,0
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_856_2853,0
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_856_3803,4
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_856_4753,1
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_856_5703,4
TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500_856_951,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_0_0,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_0_1848,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_0_2772,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_0_3696,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_0_4619,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_0_5542,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_0_6465,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_0_7388,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_0_8311,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_0_924,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_1828_0,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_1828_1848,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_1828_2772,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_1828_3696,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_1828_4619,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_1828_5542,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_1828_6465,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_1828_7388,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_1828_8311,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_1828_924,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_2742_0,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_2742_1848,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_2742_2772,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_2742_3696,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_2742_4619,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_2742_5542,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_2742_6465,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_2742_7388,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_2742_8311,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_2742_924,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_3656_0,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_3656_1848,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_3656_2772,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_3656_3696,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_3656_4619,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_3656_5542,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_3656_6465,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_3656_7388,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_3656_8311,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_3656_924,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_4570_0,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_4570_1848,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_4570_2772,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_4570_3696,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_4570_4619,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_4570_5542,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_4570_6465,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_4570_7388,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_4570_8311,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_4570_924,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_5484_0,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_5484_1848,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_5484_2772,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_5484_3696,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_5484_4619,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_5484_5542,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_5484_6465,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_5484_7388,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_5484_8311,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_5484_924,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_6398_0,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_6398_1848,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_6398_2772,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_6398_3696,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_6398_4619,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_6398_5542,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_6398_6465,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_6398_7388,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_6398_8311,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_6398_924,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_7311_0,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_7311_1848,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_7311_2772,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_7311_3696,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_7311_4619,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_7311_5542,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_7311_6465,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_7311_7388,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_7311_8311,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_7311_924,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_8224_0,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_8224_1848,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_8224_2772,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_8224_3696,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_8224_4619,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_8224_5542,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_8224_6465,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_8224_7388,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_8224_8311,4
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_8224_924,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_914_0,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_914_1848,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_914_2772,1
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_914_3696,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_914_4619,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_914_5542,2
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_914_6465,3
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_914_7388,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_914_8311,0
TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500_914_924,3
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_0_0,3
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_0_1714,1
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_0_2570,2
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_0_3426,1
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_0_4282,0
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_0_5138,2
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_0_857,1
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_1855_0,2
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_1855_1714,0
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_1855_2570,3
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_1855_3426,1
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_1855_4282,1
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_1855_5138,2
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_1855_857,4
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_2782_0,3
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_2782_1714,4
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_2782_2570,4
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_2782_3426,0
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_2782_4282,3
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_2782_5138,3
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_2782_857,4
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_3709_0,1
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_3709_1714,4
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_3709_2570,3
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_3709_3426,3
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_3709_4282,1
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_3709_5138,3
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_3709_857,1
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_928_0,2
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_928_1714,1
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_928_2570,1
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_928_3426,3
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_928_4282,2
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_928_5138,3
TCGA-D8-A143-DX1_xmin52429_ymin19478_MPP-0.2500_928_857,2
TCGA-D8-A147-DX1_xmin66394_ymin19298_MPP-0.2500_0_0,4
TCGA-D8-A147-DX1_xmin66394_ymin19298_MPP-0.2500_0_1521,3
TCGA-D8-A147-DX1_xmin66394_ymin19298_MPP-0.2500_0_761,4
TCGA-D8-A147-DX1_xmin66394_ymin19298_MPP-0.2500_1236_0,0
TCGA-D8-A147-DX1_xmin66394_ymin19298_MPP-0.2500_1236_1521,0
TCGA-D8-A147-DX1_xmin66394_ymin19298_MPP-0.2500_1236_761,0
TCGA-D8-A147-DX1_xmin66394_ymin19298_MPP-0.2500_618_0,1
TCGA-D8-A147-DX1_xmin66394_ymin19298_MPP-0.2500_618_1521,2
TCGA-D8-A147-DX1_xmin66394_ymin19298_MPP-0.2500_618_761,1
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_0_0,0
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_0_1566,3
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_0_2348,1
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_0_3130,0
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_0_783,0
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_1001_0,0
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_1001_1566,3
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_1001_2348,0
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_1001_3130,1
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_1001_783,4
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_2002_0,1
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_2002_1566,1
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_2002_2348,1
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_2002_3130,0
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_2002_783,4
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_3002_0,0
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_3002_1566,4
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_3002_2348,1
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_3002_3130,0
TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500_3002_783,0
TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_0_0,3
TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_0_1728,0
TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_0_2592,0
TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_0_3455,3
TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_0_4318,3
TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_0_864,0
TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_1973_0,2
TCGA-D8-A1JG-DX1_xmin15677_ymin69205_MPP-0.2500_1973_1728,4
